PULocationID,year-month,trips
139,2021-11-01,1
139,2021-12-01,2
139,2022-01-01,2
139,2022-03-01,3
139,2022-04-01,2
139,2022-07-01,4
139,2022-08-01,5
139,2022-09-01,5
139,2022-10-01,4
139,2022-11-01,1
139,2023-01-01,5
139,2023-02-01,1
139,2023-03-01,2
139,2023-04-01,4
140,2019-02-01,715
140,2019-03-01,829
140,2019-04-01,740
140,2019-05-01,722
140,2019-06-01,672
140,2019-07-01,685
140,2019-08-01,630
140,2019-09-01,513
140,2019-10-01,650
140,2019-11-01,581
140,2019-12-01,536
140,2020-01-01,625
140,2020-02-01,642
140,2020-03-01,383
140,2020-04-01,88
140,2020-05-01,89
140,2020-06-01,64
140,2020-07-01,128
140,2020-08-01,109
140,2020-09-01,177
140,2020-10-01,193
140,2020-11-01,154
140,2020-12-01,155
140,2021-01-01,158
140,2021-02-01,157
140,2021-03-01,266
140,2021-04-01,221
140,2021-05-01,261
140,2021-06-01,307
140,2021-07-01,299
140,2021-08-01,268
140,2021-09-01,340
140,2021-10-01,374
140,2021-11-01,378
140,2021-12-01,325
140,2022-01-01,244
140,2022-02-01,376
140,2022-03-01,448
140,2022-04-01,448
140,2022-05-01,467
140,2022-06-01,483
140,2022-07-01,458
140,2022-08-01,481
140,2022-09-01,416
140,2022-10-01,535
140,2022-11-01,515
140,2022-12-01,457
140,2023-01-01,437
140,2023-02-01,402
140,2023-03-01,469
140,2023-04-01,365
141,2019-02-01,812
141,2019-03-01,925
141,2019-04-01,861
141,2019-05-01,724
141,2019-06-01,749
141,2019-07-01,835
141,2019-08-01,716
141,2019-09-01,646
141,2019-10-01,738
141,2019-11-01,686
141,2019-12-01,631
141,2020-01-01,857
141,2020-02-01,854
141,2020-03-01,520
141,2020-04-01,79
141,2020-05-01,84
141,2020-06-01,114
141,2020-07-01,124
141,2020-08-01,176
141,2020-09-01,222
141,2020-10-01,391
141,2020-11-01,266
141,2020-12-01,252
141,2021-01-01,235
141,2021-02-01,284
141,2021-03-01,315
141,2021-04-01,277
141,2021-05-01,318
141,2021-06-01,547
141,2021-07-01,533
141,2021-08-01,512
141,2021-09-01,603
141,2021-10-01,628
141,2021-11-01,681
141,2021-12-01,483
141,2022-01-01,427
141,2022-02-01,649
141,2022-03-01,857
141,2022-04-01,818
141,2022-05-01,884
141,2022-06-01,952
141,2022-07-01,970
141,2022-08-01,1052
141,2022-09-01,936
141,2022-10-01,937
141,2022-11-01,881
141,2022-12-01,695
141,2023-01-01,761
141,2023-02-01,662
141,2023-03-01,721
141,2023-04-01,636
142,2019-02-01,1050
142,2019-03-01,1052
142,2019-04-01,911
142,2019-05-01,1009
142,2019-06-01,1018
142,2019-07-01,1153
142,2019-08-01,1082
142,2019-09-01,986
142,2019-10-01,961
142,2019-11-01,932
142,2019-12-01,850
142,2020-01-01,887
142,2020-02-01,948
142,2020-03-01,518
142,2020-04-01,98
142,2020-05-01,82
142,2020-06-01,140
142,2020-07-01,173
142,2020-08-01,179
142,2020-09-01,257
142,2020-10-01,413
142,2020-11-01,308
142,2020-12-01,259
142,2021-01-01,292
142,2021-02-01,342
142,2021-03-01,423
142,2021-04-01,448
142,2021-05-01,521
142,2021-06-01,681
142,2021-07-01,791
142,2021-08-01,736
142,2021-09-01,920
142,2021-10-01,997
142,2021-11-01,962
142,2021-12-01,770
142,2022-01-01,718
142,2022-02-01,978
142,2022-03-01,1230
142,2022-04-01,1101
142,2022-05-01,1039
142,2022-06-01,1116
142,2022-07-01,1189
142,2022-08-01,1222
142,2022-09-01,1158
142,2022-10-01,1217
142,2022-11-01,1101
142,2022-12-01,1053
142,2023-01-01,939
142,2023-02-01,959
142,2023-03-01,1027
142,2023-04-01,940
143,2019-02-01,1694
143,2019-03-01,1815
143,2019-04-01,1748
143,2019-05-01,1742
143,2019-06-01,1683
143,2019-07-01,1792
143,2019-08-01,1684
143,2019-09-01,1604
143,2019-10-01,1615
143,2019-11-01,1427
143,2019-12-01,1331
143,2020-01-01,1634
143,2020-02-01,1627
143,2020-03-01,878
143,2020-04-01,69
143,2020-05-01,79
143,2020-06-01,105
143,2020-07-01,211
143,2020-08-01,260
143,2020-09-01,374
143,2020-10-01,558
143,2020-11-01,448
143,2020-12-01,396
143,2021-01-01,377
143,2021-02-01,527
143,2021-03-01,609
143,2021-04-01,694
143,2021-05-01,695
143,2021-06-01,839
143,2021-07-01,943
143,2021-08-01,879
143,2021-09-01,997
143,2021-10-01,1206
143,2021-11-01,1215
143,2021-12-01,886
143,2022-01-01,822
143,2022-02-01,1245
143,2022-03-01,1581
143,2022-04-01,1359
143,2022-05-01,1326
143,2022-06-01,1429
143,2022-07-01,1316
143,2022-08-01,1457
143,2022-09-01,1381
143,2022-10-01,1548
143,2022-11-01,1411
143,2022-12-01,1243
143,2023-01-01,1341
143,2023-02-01,1264
143,2023-03-01,1493
143,2023-04-01,1173
144,2019-02-01,207
144,2019-03-01,188
144,2019-04-01,184
144,2019-05-01,201
144,2019-06-01,204
144,2019-07-01,177
144,2019-08-01,224
144,2019-09-01,195
144,2019-10-01,193
144,2019-11-01,161
144,2019-12-01,169
144,2020-01-01,147
144,2020-02-01,193
144,2020-03-01,153
144,2020-04-01,16
144,2020-05-01,22
144,2020-06-01,17
144,2020-07-01,31
144,2020-08-01,48
144,2020-09-01,46
144,2020-10-01,97
144,2020-11-01,74
144,2020-12-01,50
144,2021-01-01,43
144,2021-02-01,69
144,2021-03-01,86
144,2021-04-01,96
144,2021-05-01,107
144,2021-06-01,151
144,2021-07-01,141
144,2021-08-01,144
144,2021-09-01,122
144,2021-10-01,139
144,2021-11-01,175
144,2021-12-01,149
144,2022-01-01,93
144,2022-02-01,147
144,2022-03-01,168
144,2022-04-01,206
144,2022-05-01,225
144,2022-06-01,262
144,2022-07-01,253
144,2022-08-01,253
144,2022-09-01,221
144,2022-10-01,225
144,2022-11-01,206
144,2022-12-01,193
144,2023-01-01,143
144,2023-02-01,140
144,2023-03-01,157
144,2023-04-01,155
145,2019-02-01,190
145,2019-03-01,210
145,2019-04-01,192
145,2019-05-01,201
145,2019-06-01,223
145,2019-07-01,175
145,2019-08-01,223
145,2019-09-01,183
145,2019-10-01,201
145,2019-11-01,179
145,2019-12-01,195
145,2020-01-01,249
145,2020-02-01,222
145,2020-03-01,207
145,2020-04-01,122
145,2020-05-01,130
145,2020-06-01,160
145,2020-07-01,145
145,2020-08-01,139
145,2020-09-01,182
145,2020-10-01,259
145,2020-11-01,211
145,2020-12-01,182
145,2021-01-01,166
145,2021-02-01,154
145,2021-03-01,268
145,2021-04-01,237
145,2021-05-01,221
145,2021-06-01,292
145,2021-07-01,300
145,2021-08-01,293
145,2021-09-01,326
145,2021-10-01,335
145,2021-11-01,316
145,2021-12-01,246
145,2022-01-01,178
145,2022-02-01,290
145,2022-03-01,455
145,2022-04-01,429
145,2022-05-01,425
145,2022-06-01,392
145,2022-07-01,391
145,2022-08-01,445
145,2022-09-01,396
145,2022-10-01,414
145,2022-11-01,307
145,2022-12-01,272
145,2023-01-01,140
145,2023-02-01,188
145,2023-03-01,222
145,2023-04-01,176
146,2019-02-01,88
146,2019-03-01,78
146,2019-04-01,79
146,2019-05-01,74
146,2019-06-01,118
146,2019-07-01,96
146,2019-08-01,78
146,2019-09-01,66
146,2019-10-01,67
146,2019-11-01,74
146,2019-12-01,112
146,2020-01-01,69
146,2020-02-01,92
146,2020-03-01,43
146,2020-04-01,14
146,2020-05-01,32
146,2020-06-01,43
146,2020-07-01,67
146,2020-08-01,59
146,2020-09-01,39
146,2020-10-01,56
146,2020-11-01,54
146,2020-12-01,73
146,2021-01-01,120
146,2021-02-01,212
146,2021-03-01,280
146,2021-04-01,276
146,2021-05-01,126
146,2021-06-01,82
146,2021-07-01,81
146,2021-08-01,91
146,2021-09-01,91
146,2021-10-01,55
146,2021-11-01,65
146,2021-12-01,73
146,2022-01-01,68
146,2022-02-01,58
146,2022-03-01,80
146,2022-04-01,95
146,2022-05-01,101
146,2022-06-01,120
146,2022-07-01,89
146,2022-08-01,115
146,2022-09-01,114
146,2022-10-01,107
146,2022-11-01,96
146,2022-12-01,104
146,2023-01-01,52
146,2023-02-01,59
146,2023-03-01,70
146,2023-04-01,66
147,2019-02-01,7
147,2019-03-01,12
147,2019-04-01,11
147,2019-05-01,16
147,2019-06-01,9
147,2019-07-01,5
147,2019-08-01,6
147,2019-09-01,12
147,2019-10-01,10
147,2019-11-01,14
147,2019-12-01,16
147,2020-01-01,6
147,2020-02-01,6
147,2020-03-01,12
147,2020-04-01,2
147,2020-05-01,3
147,2020-06-01,5
147,2020-07-01,15
147,2020-08-01,17
147,2020-09-01,16
147,2020-10-01,13
147,2020-11-01,13
147,2020-12-01,7
147,2021-01-01,23
147,2021-02-01,12
147,2021-03-01,16
147,2021-04-01,7
147,2021-05-01,8
147,2021-06-01,5
147,2021-07-01,20
147,2021-08-01,25
147,2021-09-01,30
147,2021-10-01,23
147,2021-11-01,27
147,2021-12-01,22
147,2022-01-01,33
147,2022-02-01,21
147,2022-03-01,9
147,2022-04-01,15
147,2022-05-01,20
147,2022-06-01,23
147,2022-07-01,24
147,2022-08-01,19
147,2022-09-01,6
147,2022-10-01,19
147,2022-11-01,12
147,2022-12-01,26
147,2023-01-01,19
147,2023-02-01,25
147,2023-03-01,28
147,2023-04-01,33
148,2019-02-01,286
148,2019-03-01,317
148,2019-04-01,283
148,2019-05-01,324
148,2019-06-01,261
148,2019-07-01,258
148,2019-08-01,337
148,2019-09-01,238
148,2019-10-01,262
148,2019-11-01,243
148,2019-12-01,214
148,2020-01-01,235
148,2020-02-01,247
148,2020-03-01,162
148,2020-04-01,24
148,2020-05-01,41
148,2020-06-01,41
148,2020-07-01,54
148,2020-08-01,47
148,2020-09-01,81
148,2020-10-01,135
148,2020-11-01,146
148,2020-12-01,121
148,2021-01-01,96
148,2021-02-01,163
148,2021-03-01,155
148,2021-04-01,147
148,2021-05-01,146
148,2021-06-01,230
148,2021-07-01,203
148,2021-08-01,162
148,2021-09-01,262
148,2021-10-01,250
148,2021-11-01,274
148,2021-12-01,214
148,2022-01-01,110
148,2022-02-01,256
148,2022-03-01,346
148,2022-04-01,341
148,2022-05-01,332
148,2022-06-01,364
148,2022-07-01,333
148,2022-08-01,367
148,2022-09-01,305
148,2022-10-01,339
148,2022-11-01,282
148,2022-12-01,270
148,2023-01-01,187
148,2023-02-01,181
148,2023-03-01,207
148,2023-04-01,214
149,2019-02-01,10
149,2019-03-01,4
149,2019-04-01,3
149,2019-05-01,4
149,2019-06-01,1
149,2019-07-01,2
149,2019-08-01,4
149,2019-09-01,2
149,2019-10-01,4
149,2019-11-01,3
149,2019-12-01,2
149,2020-01-01,4
149,2020-02-01,11
149,2020-03-01,7
149,2020-04-01,22
149,2020-05-01,17
149,2020-06-01,23
149,2020-07-01,16
149,2020-08-01,1
149,2020-09-01,3
149,2020-10-01,3
149,2020-11-01,1
149,2020-12-01,2
149,2021-01-01,3
149,2021-02-01,4
149,2021-03-01,5
149,2021-04-01,9
149,2021-05-01,15
149,2021-06-01,13
149,2021-07-01,16
149,2021-08-01,14
149,2021-09-01,14
149,2021-10-01,3
149,2021-11-01,6
149,2021-12-01,3
149,2022-01-01,3
149,2022-02-01,1
149,2022-03-01,5
149,2022-04-01,2
149,2022-05-01,8
149,2022-06-01,4
149,2022-07-01,5
149,2022-08-01,4
149,2022-09-01,7
149,2022-10-01,16
149,2022-11-01,11
149,2022-12-01,8
149,2023-01-01,10
149,2023-02-01,10
149,2023-03-01,15
149,2023-04-01,8
150,2019-05-01,2
150,2019-06-01,1
150,2019-07-01,2
150,2019-08-01,2
150,2019-09-01,3
150,2019-10-01,2
150,2019-11-01,2
150,2019-12-01,1
150,2020-01-01,3
150,2020-02-01,3
150,2020-03-01,3
150,2020-04-01,2
150,2020-05-01,7
150,2020-07-01,5
150,2020-08-01,7
150,2020-09-01,7
150,2020-10-01,3
150,2020-11-01,1
150,2020-12-01,1
150,2021-03-01,1
150,2021-06-01,3
150,2021-07-01,1
150,2021-08-01,1
150,2021-10-01,2
150,2022-02-01,3
150,2022-03-01,5
150,2022-04-01,1
150,2022-05-01,3
150,2022-06-01,2
150,2022-08-01,2
150,2022-09-01,4
150,2022-10-01,4
150,2022-11-01,1
150,2022-12-01,1
150,2023-01-01,2
150,2023-02-01,2
150,2023-03-01,1
150,2023-04-01,1
151,2019-02-01,277
151,2019-03-01,226
151,2019-04-01,231
151,2019-05-01,219
151,2019-06-01,253
151,2019-07-01,261
151,2019-08-01,267
151,2019-09-01,212
151,2019-10-01,239
151,2019-11-01,206
151,2019-12-01,214
151,2020-01-01,242
151,2020-02-01,259
151,2020-03-01,205
151,2020-04-01,57
151,2020-05-01,55
151,2020-06-01,93
151,2020-07-01,126
151,2020-08-01,142
151,2020-09-01,162
151,2020-10-01,211
151,2020-11-01,126
151,2020-12-01,126
151,2021-01-01,102
151,2021-02-01,109
151,2021-03-01,153
151,2021-04-01,143
151,2021-05-01,171
151,2021-06-01,144
151,2021-07-01,125
151,2021-08-01,149
151,2021-09-01,181
151,2021-10-01,183
151,2021-11-01,178
151,2021-12-01,152
151,2022-01-01,164
151,2022-02-01,184
151,2022-03-01,176
151,2022-04-01,171
151,2022-05-01,188
151,2022-06-01,186
151,2022-07-01,165
151,2022-08-01,188
151,2022-09-01,195
151,2022-10-01,238
151,2022-11-01,217
151,2022-12-01,190
151,2023-01-01,174
151,2023-02-01,165
151,2023-03-01,173
151,2023-04-01,164
152,2019-02-01,58
152,2019-03-01,94
152,2019-04-01,71
152,2019-05-01,59
152,2019-06-01,76
152,2019-07-01,102
152,2019-08-01,84
152,2019-09-01,80
152,2019-10-01,77
152,2019-11-01,82
152,2019-12-01,52
152,2020-01-01,110
152,2020-02-01,64
152,2020-03-01,62
152,2020-04-01,35
152,2020-05-01,56
152,2020-06-01,51
152,2020-07-01,59
152,2020-08-01,72
152,2020-09-01,80
152,2020-10-01,89
152,2020-11-01,72
152,2020-12-01,80
152,2021-01-01,70
152,2021-02-01,67
152,2021-03-01,58
152,2021-04-01,84
152,2021-05-01,56
152,2021-06-01,58
152,2021-07-01,48
152,2021-08-01,71
152,2021-09-01,70
152,2021-10-01,99
152,2021-11-01,67
152,2021-12-01,79
152,2022-01-01,59
152,2022-02-01,78
152,2022-03-01,101
152,2022-04-01,91
152,2022-05-01,131
152,2022-06-01,111
152,2022-07-01,104
152,2022-08-01,143
152,2022-09-01,101
152,2022-10-01,73
152,2022-11-01,52
152,2022-12-01,73
152,2023-01-01,67
152,2023-02-01,64
152,2023-03-01,64
152,2023-04-01,58
153,2019-02-01,2
153,2019-03-01,4
153,2019-04-01,2
153,2019-05-01,3
153,2019-06-01,3
153,2019-07-01,4
153,2019-08-01,4
153,2019-09-01,3
153,2019-10-01,1
153,2019-11-01,1
153,2019-12-01,1
153,2020-01-01,9
153,2020-02-01,12
153,2020-03-01,4
153,2020-04-01,2
153,2020-05-01,13
153,2020-06-01,6
153,2020-07-01,3
153,2020-08-01,5
153,2020-09-01,18
153,2020-10-01,20
153,2020-11-01,9
153,2020-12-01,10
153,2021-01-01,11
153,2021-02-01,16
153,2021-03-01,3
153,2021-04-01,10
153,2021-05-01,5
153,2021-06-01,4
153,2021-07-01,5
153,2021-08-01,7
153,2021-09-01,7
153,2021-10-01,3
153,2021-11-01,5
153,2021-12-01,2
153,2022-01-01,3
153,2022-02-01,13
153,2022-03-01,5
153,2022-04-01,6
153,2022-05-01,7
153,2022-06-01,5
153,2022-07-01,2
153,2022-08-01,4
153,2022-09-01,4
153,2022-10-01,1
153,2022-11-01,1
153,2022-12-01,6
153,2023-01-01,4
153,2023-02-01,5
153,2023-03-01,1
153,2023-04-01,1
154,2019-05-01,1
155,2019-02-01,3
155,2019-03-01,10
155,2019-04-01,8
155,2019-05-01,7
155,2019-06-01,1
155,2019-07-01,2
155,2019-08-01,4
155,2019-09-01,2
155,2019-10-01,4
155,2019-11-01,7
155,2019-12-01,2
155,2020-01-01,5
155,2020-02-01,4
155,2020-03-01,3
155,2020-04-01,2
155,2020-06-01,2
155,2020-07-01,6
155,2020-08-01,13
155,2020-09-01,13
155,2020-10-01,10
155,2020-11-01,7
155,2020-12-01,15
155,2021-01-01,23
155,2021-02-01,11
155,2021-03-01,12
155,2021-04-01,12
155,2021-05-01,12
155,2021-06-01,11
155,2021-07-01,17
155,2021-08-01,10
155,2021-09-01,18
155,2021-10-01,4
155,2021-11-01,4
155,2021-12-01,3
155,2022-01-01,5
155,2022-02-01,5
155,2022-03-01,5
155,2022-04-01,9
155,2022-05-01,4
155,2022-06-01,11
155,2022-07-01,6
155,2022-08-01,6
155,2022-09-01,1
155,2022-10-01,7
155,2022-11-01,5
155,2022-12-01,4
155,2023-01-01,4
155,2023-02-01,5
155,2023-03-01,7
155,2023-04-01,5
156,2019-04-01,1
156,2019-11-01,1
156,2019-12-01,1
156,2020-03-01,3
156,2020-09-01,1
156,2020-10-01,2
156,2020-11-01,1
156,2020-12-01,1
156,2021-01-01,1
156,2021-02-01,3
156,2021-03-01,4
156,2021-04-01,1
156,2021-05-01,2
156,2021-06-01,2
156,2021-08-01,2
156,2021-09-01,1
156,2021-10-01,2
156,2021-11-01,1
156,2021-12-01,2
156,2022-02-01,1
156,2022-03-01,2
156,2022-04-01,3
156,2022-05-01,3
156,2022-06-01,3
156,2022-09-01,1
156,2022-10-01,3
156,2022-11-01,2
156,2023-02-01,1
156,2023-03-01,2
156,2023-04-01,1
157,2019-02-01,18
157,2019-03-01,31
157,2019-04-01,35
157,2019-05-01,33
157,2019-06-01,14
157,2019-07-01,16
157,2019-08-01,19
157,2019-09-01,37
157,2019-10-01,26
157,2019-11-01,29
157,2019-12-01,26
157,2020-01-01,24
157,2020-02-01,26
157,2020-03-01,25
157,2020-04-01,1
157,2020-06-01,8
157,2020-07-01,11
157,2020-08-01,13
157,2020-09-01,26
157,2020-10-01,32
157,2020-11-01,14
157,2020-12-01,19
157,2021-01-01,10
157,2021-02-01,22
157,2021-03-01,26
157,2021-04-01,21
157,2021-05-01,18
157,2021-06-01,33
157,2021-07-01,33
157,2021-08-01,45
157,2021-09-01,38
157,2021-10-01,42
157,2021-11-01,41
157,2021-12-01,45
157,2022-01-01,39
157,2022-02-01,44
157,2022-03-01,25
157,2022-04-01,38
157,2022-05-01,38
157,2022-06-01,26
157,2022-07-01,33
157,2022-08-01,38
157,2022-09-01,36
157,2022-10-01,37
157,2022-11-01,42
157,2022-12-01,47
157,2023-01-01,43
157,2023-02-01,35
157,2023-03-01,47
157,2023-04-01,40
158,2019-02-01,604
158,2019-03-01,752
158,2019-04-01,724
158,2019-05-01,674
158,2019-06-01,660
158,2019-07-01,635
158,2019-08-01,601
158,2019-09-01,605
158,2019-10-01,650
158,2019-11-01,626
158,2019-12-01,576
158,2020-01-01,692
158,2020-02-01,659
158,2020-03-01,399
158,2020-04-01,60
158,2020-05-01,84
158,2020-06-01,103
158,2020-07-01,161
158,2020-08-01,182
158,2020-09-01,232
158,2020-10-01,369
158,2020-11-01,300
158,2020-12-01,240
158,2021-01-01,298
158,2021-02-01,308
158,2021-03-01,391
158,2021-04-01,397
158,2021-05-01,329
158,2021-06-01,423
158,2021-07-01,382
158,2021-08-01,475
158,2021-09-01,520
158,2021-10-01,602
158,2021-11-01,562
158,2021-12-01,434
158,2022-01-01,466
158,2022-02-01,668
158,2022-03-01,723
158,2022-04-01,664
158,2022-05-01,641
158,2022-06-01,729
158,2022-07-01,603
158,2022-08-01,723
158,2022-09-01,599
158,2022-10-01,584
158,2022-11-01,609
158,2022-12-01,497
158,2023-01-01,464
158,2023-02-01,477
158,2023-03-01,583
158,2023-04-01,404
159,2019-02-01,28
159,2019-03-01,30
159,2019-04-01,26
159,2019-05-01,26
159,2019-06-01,34
159,2019-07-01,16
159,2019-08-01,20
159,2019-09-01,12
159,2019-10-01,11
159,2019-11-01,33
159,2019-12-01,21
159,2020-01-01,16
159,2020-02-01,15
159,2020-03-01,20
159,2020-04-01,28
159,2020-05-01,25
159,2020-06-01,16
159,2020-07-01,21
159,2020-08-01,13
159,2020-09-01,15
159,2020-10-01,16
159,2020-11-01,11
159,2020-12-01,27
159,2021-01-01,31
159,2021-02-01,25
159,2021-03-01,50
159,2021-04-01,41
159,2021-05-01,33
159,2021-06-01,49
159,2021-07-01,23
159,2021-08-01,28
159,2021-09-01,41
159,2021-10-01,38
159,2021-11-01,27
159,2021-12-01,16
159,2022-01-01,20
159,2022-02-01,31
159,2022-03-01,37
159,2022-04-01,57
159,2022-05-01,72
159,2022-06-01,68
159,2022-07-01,73
159,2022-08-01,55
159,2022-09-01,65
159,2022-10-01,83
159,2022-11-01,50
159,2022-12-01,46
159,2023-01-01,44
159,2023-02-01,73
159,2023-03-01,72
159,2023-04-01,55
160,2019-02-01,30
160,2019-03-01,53
160,2019-04-01,24
160,2019-05-01,20
160,2019-06-01,34
160,2019-07-01,24
160,2019-08-01,35
160,2019-09-01,23
160,2019-10-01,13
160,2019-11-01,46
160,2019-12-01,21
160,2020-01-01,30
160,2020-02-01,24
160,2020-03-01,21
160,2020-04-01,12
160,2020-05-01,15
160,2020-06-01,22
160,2020-07-01,25
160,2020-08-01,7
160,2020-09-01,2
160,2020-10-01,21
160,2020-11-01,15
160,2020-12-01,14
160,2021-01-01,31
160,2021-02-01,11
160,2021-03-01,18
160,2021-04-01,9
160,2021-05-01,16
160,2021-06-01,21
160,2021-07-01,14
160,2021-08-01,16
160,2021-09-01,18
160,2021-10-01,13
160,2021-11-01,18
160,2021-12-01,19
160,2022-01-01,9
160,2022-02-01,7
160,2022-03-01,28
160,2022-04-01,27
160,2022-05-01,23
160,2022-06-01,26
160,2022-07-01,35
160,2022-08-01,37
160,2022-09-01,27
160,2022-10-01,27
160,2022-11-01,19
160,2022-12-01,35
160,2023-01-01,23
160,2023-02-01,30
160,2023-03-01,43
160,2023-04-01,50
161,2019-02-01,395
161,2019-03-01,504
161,2019-04-01,360
161,2019-05-01,437
161,2019-06-01,512
161,2019-07-01,472
161,2019-08-01,412
161,2019-09-01,394
161,2019-10-01,436
161,2019-11-01,404
161,2019-12-01,431
161,2020-01-01,343
161,2020-02-01,422
161,2020-03-01,151
161,2020-04-01,10
161,2020-05-01,12
161,2020-06-01,18
161,2020-07-01,29
161,2020-08-01,33
161,2020-09-01,44
161,2020-10-01,67
161,2020-11-01,56
161,2020-12-01,45
161,2021-01-01,52
161,2021-02-01,57
161,2021-03-01,86
161,2021-04-01,82
161,2021-05-01,96
161,2021-06-01,179
161,2021-07-01,206
161,2021-08-01,154
161,2021-09-01,249
161,2021-10-01,216
161,2021-11-01,267
161,2021-12-01,254
161,2022-01-01,185
161,2022-02-01,224
161,2022-03-01,399
161,2022-04-01,388
161,2022-05-01,404
161,2022-06-01,525
161,2022-07-01,419
161,2022-08-01,395
161,2022-09-01,563
161,2022-10-01,465
161,2022-11-01,410
161,2022-12-01,475
161,2023-01-01,419
161,2023-02-01,412
161,2023-03-01,492
161,2023-04-01,402
162,2019-02-01,585
162,2019-03-01,713
162,2019-04-01,663
162,2019-05-01,755
162,2019-06-01,763
162,2019-07-01,692
162,2019-08-01,598
162,2019-09-01,555
162,2019-10-01,746
162,2019-11-01,629
162,2019-12-01,697
162,2020-01-01,604
162,2020-02-01,662
162,2020-03-01,247
162,2020-04-01,46
162,2020-05-01,51
162,2020-06-01,62
162,2020-07-01,55
162,2020-08-01,87
162,2020-09-01,96
162,2020-10-01,119
162,2020-11-01,108
162,2020-12-01,93
162,2021-01-01,100
162,2021-02-01,167
162,2021-03-01,172
162,2021-04-01,169
162,2021-05-01,181
162,2021-06-01,285
162,2021-07-01,357
162,2021-08-01,286
162,2021-09-01,412
162,2021-10-01,432
162,2021-11-01,527
162,2021-12-01,434
162,2022-01-01,254
162,2022-02-01,410
162,2022-03-01,575
162,2022-04-01,533
162,2022-05-01,617
162,2022-06-01,692
162,2022-07-01,607
162,2022-08-01,677
162,2022-09-01,766
162,2022-10-01,714
162,2022-11-01,616
162,2022-12-01,601
162,2023-01-01,563
162,2023-02-01,538
162,2023-03-01,637
162,2023-04-01,546
163,2019-02-01,406
163,2019-03-01,508
163,2019-04-01,369
163,2019-05-01,424
163,2019-06-01,481
163,2019-07-01,456
163,2019-08-01,381
163,2019-09-01,346
163,2019-10-01,398
163,2019-11-01,347
163,2019-12-01,430
163,2020-01-01,360
163,2020-02-01,400
163,2020-03-01,133
163,2020-04-01,21
163,2020-05-01,29
163,2020-06-01,3
163,2020-07-01,27
163,2020-08-01,23
163,2020-09-01,46
163,2020-10-01,83
163,2020-11-01,76
163,2020-12-01,65
163,2021-01-01,55
163,2021-02-01,111
163,2021-03-01,83
163,2021-04-01,89
163,2021-05-01,127
163,2021-06-01,184
163,2021-07-01,216
163,2021-08-01,203
163,2021-09-01,291
163,2021-10-01,259
163,2021-11-01,307
163,2021-12-01,283
163,2022-01-01,182
163,2022-02-01,301
163,2022-03-01,396
163,2022-04-01,366
163,2022-05-01,476
163,2022-06-01,522
163,2022-07-01,465
163,2022-08-01,442
163,2022-09-01,468
163,2022-10-01,515
163,2022-11-01,458
163,2022-12-01,444
163,2023-01-01,406
163,2023-02-01,482
163,2023-03-01,528
163,2023-04-01,396
164,2019-02-01,842
164,2019-03-01,1046
164,2019-04-01,946
164,2019-05-01,1091
164,2019-06-01,1028
164,2019-07-01,984
164,2019-08-01,852
164,2019-09-01,879
164,2019-10-01,1063
164,2019-11-01,865
164,2019-12-01,932
164,2020-01-01,805
164,2020-02-01,980
164,2020-03-01,417
164,2020-04-01,79
164,2020-05-01,77
164,2020-06-01,92
164,2020-07-01,120
164,2020-08-01,142
164,2020-09-01,165
164,2020-10-01,245
164,2020-11-01,220
164,2020-12-01,192
164,2021-01-01,213
164,2021-02-01,218
164,2021-03-01,284
164,2021-04-01,291
164,2021-05-01,345
164,2021-06-01,571
164,2021-07-01,599
164,2021-08-01,517
164,2021-09-01,649
164,2021-10-01,725
164,2021-11-01,747
164,2021-12-01,675
164,2022-01-01,436
164,2022-02-01,689
164,2022-03-01,841
164,2022-04-01,840
164,2022-05-01,968
164,2022-06-01,954
164,2022-07-01,988
164,2022-08-01,937
164,2022-09-01,982
164,2022-10-01,1045
164,2022-11-01,910
164,2022-12-01,947
164,2023-01-01,876
164,2023-02-01,812
164,2023-03-01,960
164,2023-04-01,906
165,2019-02-01,19
165,2019-03-01,24
165,2019-04-01,30
165,2019-05-01,27
165,2019-06-01,29
165,2019-07-01,29
165,2019-08-01,29
165,2019-09-01,27
165,2019-10-01,22
165,2019-11-01,23
165,2019-12-01,20
165,2020-01-01,21
165,2020-02-01,24
165,2020-03-01,15
165,2020-04-01,3
165,2020-05-01,4
165,2020-06-01,11
165,2020-07-01,4
165,2020-08-01,8
165,2020-09-01,5
165,2020-10-01,11
165,2020-11-01,11
165,2020-12-01,14
165,2021-01-01,11
165,2021-02-01,13
165,2021-03-01,12
165,2021-04-01,5
165,2021-05-01,13
165,2021-06-01,12
165,2021-07-01,11
165,2021-08-01,11
165,2021-09-01,7
165,2021-10-01,23
165,2021-11-01,20
165,2021-12-01,16
165,2022-01-01,22
165,2022-02-01,22
165,2022-03-01,20
165,2022-04-01,17
165,2022-05-01,20
165,2022-06-01,14
165,2022-07-01,25
165,2022-08-01,14
165,2022-09-01,26
165,2022-10-01,18
165,2022-11-01,20
165,2022-12-01,18
165,2023-01-01,18
165,2023-02-01,30
165,2023-03-01,25
165,2023-04-01,18
166,2019-02-01,293
166,2019-03-01,304
166,2019-04-01,288
166,2019-05-01,278
166,2019-06-01,262
166,2019-07-01,379
166,2019-08-01,339
166,2019-09-01,194
166,2019-10-01,213
166,2019-11-01,195
166,2019-12-01,142
166,2020-01-01,238
