Order,PathIDs,Weight_of_path,Quarter,Route
9,188.0,3741694.16,2021-Q3,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3575825.53,2021-Q4,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,3575825.53,2021-Q4,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,3575825.53,2021-Q4,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,3575825.53,2021-Q4,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,3575825.53,2021-Q4,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,3575825.53,2021-Q4,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,3575825.53,2021-Q4,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,3575825.53,2021-Q4,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3575825.53,2021-Q4,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3575825.53,2021-Q4,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3575985.2600000002,2022-Q1,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,3575985.2600000002,2022-Q1,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,3575985.2600000002,2022-Q1,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,3575985.2600000002,2022-Q1,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,3575985.2600000002,2022-Q1,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,3575985.2600000002,2022-Q1,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,3575985.2600000002,2022-Q1,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,3575985.2600000002,2022-Q1,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3575985.2600000002,2022-Q1,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3575985.2600000002,2022-Q1,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3989112.6300000004,2022-Q2,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,3989112.6300000004,2022-Q2,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,3989112.6300000004,2022-Q2,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,3989112.6300000004,2022-Q2,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,3989112.6300000004,2022-Q2,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,3989112.6300000004,2022-Q2,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,3989112.6300000004,2022-Q2,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,3989112.6300000004,2022-Q2,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3989112.6300000004,2022-Q2,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3989112.6300000004,2022-Q2,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3728472.66,2022-Q3,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,3728472.66,2022-Q3,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,3728472.66,2022-Q3,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,3728472.66,2022-Q3,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,3728472.66,2022-Q3,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,3728472.66,2022-Q3,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,3728472.66,2022-Q3,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,3728472.66,2022-Q3,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3728472.66,2022-Q3,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3728472.66,2022-Q3,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,4019477.0399999996,2022-Q4,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,4019477.0399999996,2022-Q4,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,4019477.0399999996,2022-Q4,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,4019477.0399999996,2022-Q4,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,4019477.0399999996,2022-Q4,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,4019477.0399999996,2022-Q4,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,4019477.0399999996,2022-Q4,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,4019477.0399999996,2022-Q4,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,4019477.0399999996,2022-Q4,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,4019477.0399999996,2022-Q4,Greenpoint_to_Prospect_Lefferts_Garden
0,112.0,3858579.0700000003,2023-Q1,Greenpoint_to_Prospect_Lefferts_Garden
1,255.0,3858579.0700000003,2023-Q1,Greenpoint_to_Prospect_Lefferts_Garden
2,80.0,3858579.0700000003,2023-Q1,Greenpoint_to_Prospect_Lefferts_Garden
3,36.0,3858579.0700000003,2023-Q1,Greenpoint_to_Prospect_Lefferts_Garden
4,37.0,3858579.0700000003,2023-Q1,Greenpoint_to_Prospect_Lefferts_Garden
5,17.0,3858579.0700000003,2023-Q1,Greenpoint_to_Prospect_Lefferts_Garden
6,225.0,3858579.0700000003,2023-Q1,Greenpoint_to_Prospect_Lefferts_Garden
7,61.0,3858579.0700000003,2023-Q1,Greenpoint_to_Prospect_Lefferts_Garden
8,72.0,3858579.0700000003,2023-Q1,Greenpoint_to_Prospect_Lefferts_Garden
9,188.0,3858579.0700000003,2023-Q1,Greenpoint_to_Prospect_Lefferts_Garden
0,17.0,2062877.76,2019-Q1,Bed_Stuy_to_Sheepshead_Bay
1,225.0,2062877.76,2019-Q1,Bed_Stuy_to_Sheepshead_Bay
2,61.0,2062877.76,2019-Q1,Bed_Stuy_to_Sheepshead_Bay
3,35.0,2062877.76,2019-Q1,Bed_Stuy_to_Sheepshead_Bay
4,76.0,2062877.76,2019-Q1,Bed_Stuy_to_Sheepshead_Bay
5,39.0,2062877.76,2019-Q1,Bed_Stuy_to_Sheepshead_Bay
6,72.0,2062877.76,2019-Q1,Bed_Stuy_to_Sheepshead_Bay
7,91.0,2062877.76,2019-Q1,Bed_Stuy_to_Sheepshead_Bay
8,149.0,2062877.76,2019-Q1,Bed_Stuy_to_Sheepshead_Bay
9,210.0,2062877.76,2019-Q1,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3222506.5099999993,2019-Q2,Bed_Stuy_to_Sheepshead_Bay
1,225.0,3222506.5099999993,2019-Q2,Bed_Stuy_to_Sheepshead_Bay
2,61.0,3222506.5099999993,2019-Q2,Bed_Stuy_to_Sheepshead_Bay
3,35.0,3222506.5099999993,2019-Q2,Bed_Stuy_to_Sheepshead_Bay
4,76.0,3222506.5099999993,2019-Q2,Bed_Stuy_to_Sheepshead_Bay
5,39.0,3222506.5099999993,2019-Q2,Bed_Stuy_to_Sheepshead_Bay
6,72.0,3222506.5099999993,2019-Q2,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3222506.5099999993,2019-Q2,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3222506.5099999993,2019-Q2,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3222506.5099999993,2019-Q2,Bed_Stuy_to_Sheepshead_Bay
0,17.0,2809614.7,2019-Q3,Bed_Stuy_to_Sheepshead_Bay
1,225.0,2809614.7,2019-Q3,Bed_Stuy_to_Sheepshead_Bay
2,61.0,2809614.7,2019-Q3,Bed_Stuy_to_Sheepshead_Bay
3,35.0,2809614.7,2019-Q3,Bed_Stuy_to_Sheepshead_Bay
4,76.0,2809614.7,2019-Q3,Bed_Stuy_to_Sheepshead_Bay
5,39.0,2809614.7,2019-Q3,Bed_Stuy_to_Sheepshead_Bay
6,72.0,2809614.7,2019-Q3,Bed_Stuy_to_Sheepshead_Bay
7,91.0,2809614.7,2019-Q3,Bed_Stuy_to_Sheepshead_Bay
8,149.0,2809614.7,2019-Q3,Bed_Stuy_to_Sheepshead_Bay
9,210.0,2809614.7,2019-Q3,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3224493.51,2019-Q4,Bed_Stuy_to_Sheepshead_Bay
1,225.0,3224493.51,2019-Q4,Bed_Stuy_to_Sheepshead_Bay
2,61.0,3224493.51,2019-Q4,Bed_Stuy_to_Sheepshead_Bay
3,35.0,3224493.51,2019-Q4,Bed_Stuy_to_Sheepshead_Bay
4,76.0,3224493.51,2019-Q4,Bed_Stuy_to_Sheepshead_Bay
5,39.0,3224493.51,2019-Q4,Bed_Stuy_to_Sheepshead_Bay
6,72.0,3224493.51,2019-Q4,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3224493.51,2019-Q4,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3224493.51,2019-Q4,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3224493.51,2019-Q4,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3097354.3300000005,2020-Q1,Bed_Stuy_to_Sheepshead_Bay
1,225.0,3097354.3300000005,2020-Q1,Bed_Stuy_to_Sheepshead_Bay
2,61.0,3097354.3300000005,2020-Q1,Bed_Stuy_to_Sheepshead_Bay
3,35.0,3097354.3300000005,2020-Q1,Bed_Stuy_to_Sheepshead_Bay
4,76.0,3097354.3300000005,2020-Q1,Bed_Stuy_to_Sheepshead_Bay
5,39.0,3097354.3300000005,2020-Q1,Bed_Stuy_to_Sheepshead_Bay
6,72.0,3097354.3300000005,2020-Q1,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3097354.3300000005,2020-Q1,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3097354.3300000005,2020-Q1,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3097354.3300000005,2020-Q1,Bed_Stuy_to_Sheepshead_Bay
0,17.0,1988985.9400000002,2020-Q2,Bed_Stuy_to_Sheepshead_Bay
1,61.0,1988985.9400000002,2020-Q2,Bed_Stuy_to_Sheepshead_Bay
2,177.0,1988985.9400000002,2020-Q2,Bed_Stuy_to_Sheepshead_Bay
3,76.0,1988985.9400000002,2020-Q2,Bed_Stuy_to_Sheepshead_Bay
4,35.0,1988985.9400000002,2020-Q2,Bed_Stuy_to_Sheepshead_Bay
5,72.0,1988985.9400000002,2020-Q2,Bed_Stuy_to_Sheepshead_Bay
6,39.0,1988985.9400000002,2020-Q2,Bed_Stuy_to_Sheepshead_Bay
7,91.0,1988985.9400000002,2020-Q2,Bed_Stuy_to_Sheepshead_Bay
8,149.0,1988985.9400000002,2020-Q2,Bed_Stuy_to_Sheepshead_Bay
9,210.0,1988985.9400000002,2020-Q2,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3078157.4900000007,2020-Q3,Bed_Stuy_to_Sheepshead_Bay
1,61.0,3078157.4900000007,2020-Q3,Bed_Stuy_to_Sheepshead_Bay
2,177.0,3078157.4900000007,2020-Q3,Bed_Stuy_to_Sheepshead_Bay
3,76.0,3078157.4900000007,2020-Q3,Bed_Stuy_to_Sheepshead_Bay
4,35.0,3078157.4900000007,2020-Q3,Bed_Stuy_to_Sheepshead_Bay
5,72.0,3078157.4900000007,2020-Q3,Bed_Stuy_to_Sheepshead_Bay
6,39.0,3078157.4900000007,2020-Q3,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3078157.4900000007,2020-Q3,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3078157.4900000007,2020-Q3,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3078157.4900000007,2020-Q3,Bed_Stuy_to_Sheepshead_Bay
0,17.0,2811438.59,2020-Q4,Bed_Stuy_to_Sheepshead_Bay
1,61.0,2811438.59,2020-Q4,Bed_Stuy_to_Sheepshead_Bay
2,177.0,2811438.59,2020-Q4,Bed_Stuy_to_Sheepshead_Bay
3,76.0,2811438.59,2020-Q4,Bed_Stuy_to_Sheepshead_Bay
4,35.0,2811438.59,2020-Q4,Bed_Stuy_to_Sheepshead_Bay
5,72.0,2811438.59,2020-Q4,Bed_Stuy_to_Sheepshead_Bay
6,39.0,2811438.59,2020-Q4,Bed_Stuy_to_Sheepshead_Bay
7,91.0,2811438.59,2020-Q4,Bed_Stuy_to_Sheepshead_Bay
8,149.0,2811438.59,2020-Q4,Bed_Stuy_to_Sheepshead_Bay
9,210.0,2811438.59,2020-Q4,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3226882.16,2021-Q1,Bed_Stuy_to_Sheepshead_Bay
1,61.0,3226882.16,2021-Q1,Bed_Stuy_to_Sheepshead_Bay
2,177.0,3226882.16,2021-Q1,Bed_Stuy_to_Sheepshead_Bay
3,76.0,3226882.16,2021-Q1,Bed_Stuy_to_Sheepshead_Bay
4,35.0,3226882.16,2021-Q1,Bed_Stuy_to_Sheepshead_Bay
5,72.0,3226882.16,2021-Q1,Bed_Stuy_to_Sheepshead_Bay
6,39.0,3226882.16,2021-Q1,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3226882.16,2021-Q1,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3226882.16,2021-Q1,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3226882.16,2021-Q1,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3650102.8899999997,2021-Q2,Bed_Stuy_to_Sheepshead_Bay
1,225.0,3650102.8899999997,2021-Q2,Bed_Stuy_to_Sheepshead_Bay
2,61.0,3650102.8899999997,2021-Q2,Bed_Stuy_to_Sheepshead_Bay
3,35.0,3650102.8899999997,2021-Q2,Bed_Stuy_to_Sheepshead_Bay
4,76.0,3650102.8899999997,2021-Q2,Bed_Stuy_to_Sheepshead_Bay
5,39.0,3650102.8899999997,2021-Q2,Bed_Stuy_to_Sheepshead_Bay
6,72.0,3650102.8899999997,2021-Q2,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3650102.8899999997,2021-Q2,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3650102.8899999997,2021-Q2,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3650102.8899999997,2021-Q2,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3385089.36,2021-Q3,Bed_Stuy_to_Sheepshead_Bay
1,225.0,3385089.36,2021-Q3,Bed_Stuy_to_Sheepshead_Bay
2,61.0,3385089.36,2021-Q3,Bed_Stuy_to_Sheepshead_Bay
3,35.0,3385089.36,2021-Q3,Bed_Stuy_to_Sheepshead_Bay
4,76.0,3385089.36,2021-Q3,Bed_Stuy_to_Sheepshead_Bay
5,39.0,3385089.36,2021-Q3,Bed_Stuy_to_Sheepshead_Bay
6,72.0,3385089.36,2021-Q3,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3385089.36,2021-Q3,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3385089.36,2021-Q3,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3385089.36,2021-Q3,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3172049.2399999998,2021-Q4,Bed_Stuy_to_Sheepshead_Bay
1,225.0,3172049.2399999998,2021-Q4,Bed_Stuy_to_Sheepshead_Bay
2,61.0,3172049.2399999998,2021-Q4,Bed_Stuy_to_Sheepshead_Bay
3,35.0,3172049.2399999998,2021-Q4,Bed_Stuy_to_Sheepshead_Bay
4,76.0,3172049.2399999998,2021-Q4,Bed_Stuy_to_Sheepshead_Bay
5,39.0,3172049.2399999998,2021-Q4,Bed_Stuy_to_Sheepshead_Bay
6,72.0,3172049.2399999998,2021-Q4,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3172049.2399999998,2021-Q4,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3172049.2399999998,2021-Q4,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3172049.2399999998,2021-Q4,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3050649.879999999,2022-Q1,Bed_Stuy_to_Sheepshead_Bay
1,225.0,3050649.879999999,2022-Q1,Bed_Stuy_to_Sheepshead_Bay
2,61.0,3050649.879999999,2022-Q1,Bed_Stuy_to_Sheepshead_Bay
3,35.0,3050649.879999999,2022-Q1,Bed_Stuy_to_Sheepshead_Bay
4,76.0,3050649.879999999,2022-Q1,Bed_Stuy_to_Sheepshead_Bay
5,39.0,3050649.879999999,2022-Q1,Bed_Stuy_to_Sheepshead_Bay
6,72.0,3050649.879999999,2022-Q1,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3050649.879999999,2022-Q1,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3050649.879999999,2022-Q1,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3050649.879999999,2022-Q1,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3303252.2,2022-Q2,Bed_Stuy_to_Sheepshead_Bay
1,225.0,3303252.2,2022-Q2,Bed_Stuy_to_Sheepshead_Bay
2,61.0,3303252.2,2022-Q2,Bed_Stuy_to_Sheepshead_Bay
3,35.0,3303252.2,2022-Q2,Bed_Stuy_to_Sheepshead_Bay
4,76.0,3303252.2,2022-Q2,Bed_Stuy_to_Sheepshead_Bay
5,72.0,3303252.2,2022-Q2,Bed_Stuy_to_Sheepshead_Bay
6,39.0,3303252.2,2022-Q2,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3303252.2,2022-Q2,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3303252.2,2022-Q2,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3303252.2,2022-Q2,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3178360.1100000003,2022-Q3,Bed_Stuy_to_Sheepshead_Bay
1,225.0,3178360.1100000003,2022-Q3,Bed_Stuy_to_Sheepshead_Bay
2,61.0,3178360.1100000003,2022-Q3,Bed_Stuy_to_Sheepshead_Bay
3,35.0,3178360.1100000003,2022-Q3,Bed_Stuy_to_Sheepshead_Bay
4,76.0,3178360.1100000003,2022-Q3,Bed_Stuy_to_Sheepshead_Bay
5,39.0,3178360.1100000003,2022-Q3,Bed_Stuy_to_Sheepshead_Bay
6,72.0,3178360.1100000003,2022-Q3,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3178360.1100000003,2022-Q3,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3178360.1100000003,2022-Q3,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3178360.1100000003,2022-Q3,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3344289.6900000004,2022-Q4,Bed_Stuy_to_Sheepshead_Bay
1,225.0,3344289.6900000004,2022-Q4,Bed_Stuy_to_Sheepshead_Bay
2,61.0,3344289.6900000004,2022-Q4,Bed_Stuy_to_Sheepshead_Bay
3,35.0,3344289.6900000004,2022-Q4,Bed_Stuy_to_Sheepshead_Bay
4,76.0,3344289.6900000004,2022-Q4,Bed_Stuy_to_Sheepshead_Bay
5,72.0,3344289.6900000004,2022-Q4,Bed_Stuy_to_Sheepshead_Bay
6,39.0,3344289.6900000004,2022-Q4,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3344289.6900000004,2022-Q4,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3344289.6900000004,2022-Q4,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3344289.6900000004,2022-Q4,Bed_Stuy_to_Sheepshead_Bay
0,17.0,3345621.62,2023-Q1,Bed_Stuy_to_Sheepshead_Bay
1,225.0,3345621.62,2023-Q1,Bed_Stuy_to_Sheepshead_Bay
2,61.0,3345621.62,2023-Q1,Bed_Stuy_to_Sheepshead_Bay
3,35.0,3345621.62,2023-Q1,Bed_Stuy_to_Sheepshead_Bay
4,76.0,3345621.62,2023-Q1,Bed_Stuy_to_Sheepshead_Bay
5,39.0,3345621.62,2023-Q1,Bed_Stuy_to_Sheepshead_Bay
6,72.0,3345621.62,2023-Q1,Bed_Stuy_to_Sheepshead_Bay
7,91.0,3345621.62,2023-Q1,Bed_Stuy_to_Sheepshead_Bay
8,149.0,3345621.62,2023-Q1,Bed_Stuy_to_Sheepshead_Bay
9,210.0,3345621.62,2023-Q1,Bed_Stuy_to_Sheepshead_Bay
0,89.0,1381616.8700000003,2019-Q1,Flatbush_to_Downtown_BK
1,91.0,1381616.8700000003,2019-Q1,Flatbush_to_Downtown_BK
2,72.0,1381616.8700000003,2019-Q1,Flatbush_to_Downtown_BK
3,61.0,1381616.8700000003,2019-Q1,Flatbush_to_Downtown_BK
4,225.0,1381616.8700000003,2019-Q1,Flatbush_to_Downtown_BK
5,17.0,1381616.8700000003,2019-Q1,Flatbush_to_Downtown_BK
6,49.0,1381616.8700000003,2019-Q1,Flatbush_to_Downtown_BK
7,97.0,1381616.8700000003,2019-Q1,Flatbush_to_Downtown_BK
8,65.0,1381616.8700000003,2019-Q1,Flatbush_to_Downtown_BK
0,89.0,2133768.63,2019-Q2,Flatbush_to_Downtown_BK
1,91.0,2133768.63,2019-Q2,Flatbush_to_Downtown_BK
2,72.0,2133768.63,2019-Q2,Flatbush_to_Downtown_BK
3,61.0,2133768.63,2019-Q2,Flatbush_to_Downtown_BK
4,225.0,2133768.63,2019-Q2,Flatbush_to_Downtown_BK
5,17.0,2133768.63,2019-Q2,Flatbush_to_Downtown_BK
6,49.0,2133768.63,2019-Q2,Flatbush_to_Downtown_BK
7,97.0,2133768.63,2019-Q2,Flatbush_to_Downtown_BK
8,65.0,2133768.63,2019-Q2,Flatbush_to_Downtown_BK
0,89.0,1837049.05,2019-Q3,Flatbush_to_Downtown_BK
1,91.0,1837049.05,2019-Q3,Flatbush_to_Downtown_BK
2,72.0,1837049.05,2019-Q3,Flatbush_to_Downtown_BK
3,61.0,1837049.05,2019-Q3,Flatbush_to_Downtown_BK
4,225.0,1837049.05,2019-Q3,Flatbush_to_Downtown_BK
5,17.0,1837049.05,2019-Q3,Flatbush_to_Downtown_BK
6,49.0,1837049.05,2019-Q3,Flatbush_to_Downtown_BK
7,97.0,1837049.05,2019-Q3,Flatbush_to_Downtown_BK
8,65.0,1837049.05,2019-Q3,Flatbush_to_Downtown_BK
0,89.0,2223100.1599999997,2019-Q4,Flatbush_to_Downtown_BK
1,91.0,2223100.1599999997,2019-Q4,Flatbush_to_Downtown_BK
2,72.0,2223100.1599999997,2019-Q4,Flatbush_to_Downtown_BK
3,61.0,2223100.1599999997,2019-Q4,Flatbush_to_Downtown_BK
4,225.0,2223100.1599999997,2019-Q4,Flatbush_to_Downtown_BK
5,17.0,2223100.1599999997,2019-Q4,Flatbush_to_Downtown_BK
6,49.0,2223100.1599999997,2019-Q4,Flatbush_to_Downtown_BK
7,97.0,2223100.1599999997,2019-Q4,Flatbush_to_Downtown_BK
8,65.0,2223100.1599999997,2019-Q4,Flatbush_to_Downtown_BK
0,89.0,2000686.1899999997,2020-Q1,Flatbush_to_Downtown_BK
1,91.0,2000686.1899999997,2020-Q1,Flatbush_to_Downtown_BK
2,72.0,2000686.1899999997,2020-Q1,Flatbush_to_Downtown_BK
3,61.0,2000686.1899999997,2020-Q1,Flatbush_to_Downtown_BK
4,225.0,2000686.1899999997,2020-Q1,Flatbush_to_Downtown_BK
5,17.0,2000686.1899999997,2020-Q1,Flatbush_to_Downtown_BK
6,49.0,2000686.1899999997,2020-Q1,Flatbush_to_Downtown_BK
7,97.0,2000686.1899999997,2020-Q1,Flatbush_to_Downtown_BK
8,65.0,2000686.1899999997,2020-Q1,Flatbush_to_Downtown_BK
0,89.0,1161949.42,2020-Q2,Flatbush_to_Downtown_BK
1,188.0,1161949.42,2020-Q2,Flatbush_to_Downtown_BK
2,72.0,1161949.42,2020-Q2,Flatbush_to_Downtown_BK
3,76.0,1161949.42,2020-Q2,Flatbush_to_Downtown_BK
4,35.0,1161949.42,2020-Q2,Flatbush_to_Downtown_BK
5,61.0,1161949.42,2020-Q2,Flatbush_to_Downtown_BK
6,49.0,1161949.42,2020-Q2,Flatbush_to_Downtown_BK
7,97.0,1161949.42,2020-Q2,Flatbush_to_Downtown_BK
8,65.0,1161949.42,2020-Q2,Flatbush_to_Downtown_BK
0,89.0,1824514.83,2020-Q3,Flatbush_to_Downtown_BK
1,188.0,1824514.83,2020-Q3,Flatbush_to_Downtown_BK
2,72.0,1824514.83,2020-Q3,Flatbush_to_Downtown_BK
3,76.0,1824514.83,2020-Q3,Flatbush_to_Downtown_BK
4,35.0,1824514.83,2020-Q3,Flatbush_to_Downtown_BK
5,61.0,1824514.83,2020-Q3,Flatbush_to_Downtown_BK
6,49.0,1824514.83,2020-Q3,Flatbush_to_Downtown_BK
7,97.0,1824514.83,2020-Q3,Flatbush_to_Downtown_BK
8,65.0,1824514.83,2020-Q3,Flatbush_to_Downtown_BK
0,89.0,1687517.9,2020-Q4,Flatbush_to_Downtown_BK
1,188.0,1687517.9,2020-Q4,Flatbush_to_Downtown_BK
2,72.0,1687517.9,2020-Q4,Flatbush_to_Downtown_BK
3,76.0,1687517.9,2020-Q4,Flatbush_to_Downtown_BK
4,35.0,1687517.9,2020-Q4,Flatbush_to_Downtown_BK
5,61.0,1687517.9,2020-Q4,Flatbush_to_Downtown_BK
6,49.0,1687517.9,2020-Q4,Flatbush_to_Downtown_BK
7,97.0,1687517.9,2020-Q4,Flatbush_to_Downtown_BK
8,65.0,1687517.9,2020-Q4,Flatbush_to_Downtown_BK
0,89.0,1976338.81,2021-Q1,Flatbush_to_Downtown_BK
1,188.0,1976338.81,2021-Q1,Flatbush_to_Downtown_BK
2,72.0,1976338.81,2021-Q1,Flatbush_to_Downtown_BK
3,76.0,1976338.81,2021-Q1,Flatbush_to_Downtown_BK
4,35.0,1976338.81,2021-Q1,Flatbush_to_Downtown_BK
5,61.0,1976338.81,2021-Q1,Flatbush_to_Downtown_BK
6,49.0,1976338.81,2021-Q1,Flatbush_to_Downtown_BK
7,97.0,1976338.81,2021-Q1,Flatbush_to_Downtown_BK
8,65.0,1976338.81,2021-Q1,Flatbush_to_Downtown_BK
0,89.0,2318125.29,2021-Q2,Flatbush_to_Downtown_BK
1,188.0,2318125.29,2021-Q2,Flatbush_to_Downtown_BK
2,72.0,2318125.29,2021-Q2,Flatbush_to_Downtown_BK
3,61.0,2318125.29,2021-Q2,Flatbush_to_Downtown_BK
4,225.0,2318125.29,2021-Q2,Flatbush_to_Downtown_BK
5,17.0,2318125.29,2021-Q2,Flatbush_to_Downtown_BK
6,49.0,2318125.29,2021-Q2,Flatbush_to_Downtown_BK
7,97.0,2318125.29,2021-Q2,Flatbush_to_Downtown_BK
8,65.0,2318125.29,2021-Q2,Flatbush_to_Downtown_BK
0,89.0,2116736.5700000003,2021-Q3,Flatbush_to_Downtown_BK
1,188.0,2116736.5700000003,2021-Q3,Flatbush_to_Downtown_BK
2,72.0,2116736.5700000003,2021-Q3,Flatbush_to_Downtown_BK
3,61.0,2116736.5700000003,2021-Q3,Flatbush_to_Downtown_BK
4,225.0,2116736.5700000003,2021-Q3,Flatbush_to_Downtown_BK
5,17.0,2116736.5700000003,2021-Q3,Flatbush_to_Downtown_BK
6,49.0,2116736.5700000003,2021-Q3,Flatbush_to_Downtown_BK
7,97.0,2116736.5700000003,2021-Q3,Flatbush_to_Downtown_BK
8,65.0,2116736.5700000003,2021-Q3,Flatbush_to_Downtown_BK
0,89.0,2038395.1800000002,2021-Q4,Flatbush_to_Downtown_BK
1,188.0,2038395.1800000002,2021-Q4,Flatbush_to_Downtown_BK
2,72.0,2038395.1800000002,2021-Q4,Flatbush_to_Downtown_BK
3,61.0,2038395.1800000002,2021-Q4,Flatbush_to_Downtown_BK
4,225.0,2038395.1800000002,2021-Q4,Flatbush_to_Downtown_BK
5,17.0,2038395.1800000002,2021-Q4,Flatbush_to_Downtown_BK
6,49.0,2038395.1800000002,2021-Q4,Flatbush_to_Downtown_BK
7,97.0,2038395.1800000002,2021-Q4,Flatbush_to_Downtown_BK
8,65.0,2038395.1800000002,2021-Q4,Flatbush_to_Downtown_BK
0,89.0,1989287.1300000001,2022-Q1,Flatbush_to_Downtown_BK
1,188.0,1989287.1300000001,2022-Q1,Flatbush_to_Downtown_BK
